,Data,value,capodanno,epifania,pasqua,ferragosto,natale,ultimodellanno,sabato,domenica,vigilia,santostefano,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
2442,2016-09-08,87.78002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2443,2016-09-09,81.00497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2444,2016-09-10,72.54561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2445,2016-09-11,67.65196999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2446,2016-09-12,91.59873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2447,2016-09-13,91.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2448,2016-09-14,89.98876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2449,2016-09-15,95.55075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2450,2016-09-16,95.42076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2451,2016-09-17,73.41639,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2452,2016-09-18,65.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2453,2016-09-19,80.2889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2454,2016-09-20,86.44757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2455,2016-09-21,90.46136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2456,2016-09-22,85.79578000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2457,2016-09-23,89.84813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2458,2016-09-24,74.42925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2459,2016-09-25,68.57091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2460,2016-09-26,84.07497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2461,2016-09-27,88.18494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2462,2016-09-28,90.44203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2463,2016-09-29,88.63091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2464,2016-09-30,90.0581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2465,2016-10-01,88.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2466,2016-10-02,76.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2467,2016-10-03,90.73225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2468,2016-10-04,95.61022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2469,2016-10-05,87.08731999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2470,2016-10-06,102.76598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2471,2016-10-07,116.09473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2472,2016-10-08,85.3237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2473,2016-10-09,79.32883000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2474,2016-10-10,102.96288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2475,2016-10-11,125.39558999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2476,2016-10-12,114.86357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2477,2016-10-13,114.41276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2478,2016-10-14,115.93404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2479,2016-10-15,86.10918000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2480,2016-10-16,74.54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2481,2016-10-17,104.93394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2482,2016-10-18,124.25799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2483,2016-10-19,121.20978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2484,2016-10-20,133.23574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2485,2016-10-21,137.16236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2486,2016-10-22,102.97681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2487,2016-10-23,94.86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2488,2016-10-24,124.81917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2489,2016-10-25,149.40885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2490,2016-10-26,133.57904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2491,2016-10-27,112.29404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2492,2016-10-28,113.43604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2493,2016-10-29,91.5339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2494,2016-10-30,93.21305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2495,2016-10-31,92.73483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2496,2016-11-01,94.11969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2497,2016-11-02,113.60399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2498,2016-11-03,114.54308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2499,2016-11-04,135.20188000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2500,2016-11-05,93.32181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2501,2016-11-06,83.32866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2502,2016-11-07,126.67745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2503,2016-11-08,138.68818000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2504,2016-11-09,131.04806000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2505,2016-11-10,114.13273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2506,2016-11-11,109.29511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2507,2016-11-12,93.57575,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2508,2016-11-13,105.71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2509,2016-11-14,158.89241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2510,2016-11-15,155.41121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2511,2016-11-16,131.56406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2512,2016-11-17,122.20038999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2513,2016-11-18,117.01055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2514,2016-11-19,105.32807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2515,2016-11-20,96.78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2516,2016-11-21,109.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2517,2016-11-22,114.97836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2518,2016-11-23,107.6356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2519,2016-11-24,107.71902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2520,2016-11-25,106.90299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521,2016-11-26,89.36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2522,2016-11-27,80.86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2523,2016-11-28,113.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524,2016-11-29,117.30228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525,2016-11-30,147.36076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526,2016-12-01,133.23501000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527,2016-12-02,127.77469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528,2016-12-03,106.962,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2529,2016-12-04,84.85824000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2530,2016-12-05,117.84076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531,2016-12-06,123.24675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532,2016-12-07,113.68629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2533,2016-12-08,100.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2534,2016-12-09,104.82577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2535,2016-12-10,97.25246,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2536,2016-12-11,93.8595,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2537,2016-12-12,116.71108999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2538,2016-12-13,118.6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2539,2016-12-14,123.19501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2540,2016-12-15,128.14125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2541,2016-12-16,118.24185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2542,2016-12-17,96.14799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2543,2016-12-18,94.22398,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2544,2016-12-19,128.87975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2545,2016-12-20,122.11664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2546,2016-12-21,121.40546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2547,2016-12-22,122.42588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2548,2016-12-23,109.70597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2549,2016-12-24,96.92,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2550,2016-12-25,81.28,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2551,2016-12-26,91.49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2552,2016-12-27,114.34206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2553,2016-12-28,92.35698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2554,2016-12-29,85.22766999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2555,2016-12-30,106.4449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2556,2016-12-31,97.99466,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2557,2017-01-01,96.09,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2558,2017-01-02,110.26071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2559,2017-01-03,111.44178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2560,2017-01-04,123.49377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2561,2017-01-05,106.5611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2562,2017-01-06,99.08319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2563,2017-01-07,108.13784,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2564,2017-01-08,104.81095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2565,2017-01-09,128.32769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2566,2017-01-10,152.13631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2567,2017-01-11,152.85747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2568,2017-01-12,163.6784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2569,2017-01-13,170.19981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2570,2017-01-14,117.38984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2571,2017-01-15,116.30559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2572,2017-01-16,159.81095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2573,2017-01-17,188.81388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2574,2017-01-18,165.01066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2575,2017-01-19,171.14838999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2576,2017-01-20,177.20723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2577,2017-01-21,129.86337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2578,2017-01-22,124.94904,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2579,2017-01-23,171.18288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2580,2017-01-24,195.9715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2581,2017-01-25,195.01802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2582,2017-01-26,187.42522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2583,2017-01-27,144.21491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2584,2017-01-28,117.22225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2585,2017-01-29,114.72452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2586,2017-01-30,136.08672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2587,2017-01-31,157.51438000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2588,2017-02-01,155.58716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2589,2017-02-02,134.94791999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2590,2017-02-03,134.87346000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2591,2017-02-04,101.34775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2592,2017-02-05,96.89496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2593,2017-02-06,147.43906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2594,2017-02-07,121.60822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2595,2017-02-08,122.13787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2596,2017-02-09,120.45494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2597,2017-02-10,129.15067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2598,2017-02-11,108.69737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2599,2017-02-12,98.22095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2600,2017-02-13,108.89898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2601,2017-02-14,107.05122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2602,2017-02-15,103.98237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2603,2017-02-16,107.90769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2604,2017-02-17,108.76392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2605,2017-02-18,92.59263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2606,2017-02-19,90.94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2607,2017-02-20,120.28231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2608,2017-02-21,106.29659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2609,2017-02-22,99.58644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2610,2017-02-23,103.47007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2611,2017-02-24,103.71655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2612,2017-02-25,96.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2613,2017-02-26,90.37761,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2614,2017-02-27,103.52951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2615,2017-02-28,99.52822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2616,2017-03-01,95.48778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2617,2017-03-02,96.53678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2618,2017-03-03,96.43868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2619,2017-03-04,86.20425,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2620,2017-03-05,99.59544,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2621,2017-03-06,88.01071999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2622,2017-03-07,94.37187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2623,2017-03-08,86.18728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2624,2017-03-09,88.31151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2625,2017-03-10,90.42527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2626,2017-03-11,57.00666999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2627,2017-03-12,86.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2628,2017-03-13,96.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2629,2017-03-14,86.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2630,2017-03-15,86.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2631,2017-03-16,78.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2632,2017-03-17,88.99401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2633,2017-03-18,76.89614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2634,2017-03-19,76.94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2635,2017-03-20,90.04411999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2636,2017-03-21,96.83563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2637,2017-03-22,90.91855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2638,2017-03-23,85.89662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2639,2017-03-24,90.48479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2640,2017-03-25,82.59071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2641,2017-03-26,75.44049,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2642,2017-03-27,77.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2643,2017-03-28,83.53774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2644,2017-03-29,85.80484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2645,2017-03-30,80.19054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2646,2017-03-31,87.04408000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2647,2017-04-01,86.40729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2648,2017-04-02,78.37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2649,2017-04-03,87.7221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2650,2017-04-04,99.97402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2651,2017-04-05,106.61272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2652,2017-04-06,88.20163000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2653,2017-04-07,94.43428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2654,2017-04-08,81.68719,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2655,2017-04-09,82.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2656,2017-04-10,83.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2657,2017-04-11,80.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2658,2017-04-12,92.75505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2659,2017-04-13,79.85206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2660,2017-04-14,83.80074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2661,2017-04-15,71.79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2662,2017-04-16,67.78,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2663,2017-04-17,63.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2664,2017-04-18,90.57217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2665,2017-04-19,82.53116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2666,2017-04-20,86.80271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2667,2017-04-21,90.26418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2668,2017-04-22,79.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2669,2017-04-23,75.17528,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2670,2017-04-24,111.00905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2671,2017-04-25,81.70499000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2672,2017-04-26,95.2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2673,2017-04-27,94.62854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2674,2017-04-28,86.29245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2675,2017-04-29,70.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2676,2017-04-30,67.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2677,2017-05-01,74.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2678,2017-05-02,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2679,2017-05-03,101.57146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2680,2017-05-04,97.93736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2681,2017-05-05,96.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2682,2017-05-06,87.01907,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2683,2017-05-07,63.48559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2684,2017-05-08,89.50399999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2685,2017-05-09,87.65328000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2686,2017-05-10,91.3577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2687,2017-05-11,86.42481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2688,2017-05-12,83.00236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2689,2017-05-13,79.21212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2690,2017-05-14,68.64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2691,2017-05-15,77.32676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2692,2017-05-16,73.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2693,2017-05-17,76.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
